Edad,Ingreso_Mensual,Deuda_Actual,Historial_Crediticio,Numero_Creditos,Ratio_Deuda,Capacidad_Pago,Riesgo_Financiero,Riesgo_Morosidad
0.0196078431372549,0.3843802112284602,0.35562095350206,2,7,0.6580127007844602,1831,0,1
0.6470588235294118,0.9288493607559754,0.0363743378457916,0,3,0.0722108449826373,10420,1,0
0.2941176470588236,0.7054845284417268,0.1757504414361389,2,1,0.2261904761904762,6825,1,0
0.7843137254901961,0.8469520103761348,0.2715715126545026,2,3,0.2714796559389195,7538,1,0
0.9019607843137256,0.6567537520844913,0.1114773396115361,2,2,0.1747046057390885,6845,1,0
0.7254901960784313,0.6080229757272559,0.1855208946439081,0,5,0.2675077239958805,5690,1,0
0.0784313725490196,0.1147859922178988,0.15927015891701,2,7,0.7590016366612111,589,0,1
0.7254901960784313,0.6308134148601074,0.9004120070629782,0,5,1.0170950836036936,-137,0,1
0.0392156862745098,0.3622382805262182,0.3806945261918775,0,2,0.7304007820136852,1379,0,1
0.0980392156862745,0.5857884009634982,0.0693349028840494,1,1,0.1449256110520722,6437,1,1
0.5294117647058824,0.2761719473781731,0.0364920541494997,1,6,0.1939799331103679,3374,1,1
0.2941176470588236,0.6695386325736521,0.2987639788110653,0,4,0.3605313092979127,5392,1,0
0.1372549019607843,0.0913470446544376,0.9708063566804004,2,6,3.9931538110451847,-6558,0,1
0.9803921568627452,0.1719473781730591,0.4921718658034137,0,7,1.529892192094087,-1622,0,1
0.2745098039215686,0.2201222901612006,0.3671571512654502,2,1,1.0111700642278694,-40,0,1
0.4705882352941176,0.9307022419862884,0.3207769276044732,0,7,0.2868189494267176,8024,1,0
0.6274509803921569,0.2788586251621271,0.6412007062978223,1,6,1.4113879003558718,-1734,0,1
0.9215686274509804,0.4102279043913285,0.055679811653914,2,1,0.1730871649210012,4658,1,0
0.5294117647058824,0.6588845654993514,0.2014125956444967,0,2,0.2660815197787664,6104,1,0
0.1176470588235294,0.4156012599592366,0.8409652736904062,1,7,1.3435248638200668,-1955,0,1
0.3333333333333333,0.5912544005929219,0.1708063566804002,0,2,0.2574139976275207,5634,1,0
0.1176470588235294,0.2658884565499351,0.7895232489699824,2,2,1.769079754601227,-3134,0,1
0.8039215686274509,0.7989623865110247,0.6845203060623897,2,1,0.6426899989826025,3512,0,0
0.9019607843137256,0.3527885862516212,0.8120070629782226,0,3,1.4761619788549771,-2387,0,1
0.3137254901960784,0.9223642764498794,0.9782224838140082,0,2,0.7895349879043096,2349,0,1
0.4901960784313726,0.8678895682786734,0.0101236021188934,1,4,0.055613354771588,9985,1,1
0.9803921568627452,0.673059106911247,0.2762801648028252,0,1,0.3363636363636363,5621,1,0
0.2352941176470588,0.2118769686863071,0.7897586815773985,0,7,2.0650057273768616,-3719,0,1
0.6862745098039217,0.1534185658699277,0.8134196586227193,1,3,2.5907025515554003,-4551,0,1
0.6274509803921569,0.1716694459885121,0.0198940553266627,0,6,0.2194244604316546,2387,1,0
0.0392156862745098,0.4172688530665184,0.3181871689228958,0,2,0.5613942897179891,2504,1,0
0.5686274509803921,0.1397998888271261,0.4521483225426722,0,5,1.6002210759027269,-1629,0,1
0.2549019607843137,0.1264591439688716,0.5205414949970572,2,1,1.915953307392996,-2354,0,1
0.9215686274509804,0.0538261997405966,0.2089464390818128,1,2,1.27491601343785,-491,0,1
0.5098039215686275,0.4940707800629979,0.388934667451442,2,7,0.5821352095442032,2732,1,0
0.6666666666666666,0.4354270891235871,0.1474985285462036,1,3,0.2972057578323455,4150,1,1
0.0196078431372549,0.0933852140077821,0.2929958799293702,1,2,1.3515589697243562,-778,0,1
0.3921568627450981,0.2455067630164906,0.1877575044143613,0,3,0.5439688715953307,1758,1,0
0.0980392156862745,0.3754863813229572,0.7356091818716892,2,5,1.283948269303918,-1493,0,1
0.7843137254901961,0.4457105799518251,0.2832254267216009,0,7,0.4833776595744681,3108,1,0
0.1372549019607843,0.0600333518621456,0.1901118304885226,2,4,1.142471667566109,-264,0,1
0.4117647058823529,0.3683527885862516,0.7905826957033549,0,4,1.3931673422119282,-2037,0,1
0.4313725490196078,0.5541967759866593,0.8940553266627428,1,1,1.126617503826353,-910,0,1
0.3333333333333333,0.9002223457476375,0.9086521483225428,0,5,0.7527009705182202,2701,0,1
1.0,0.8994811932555122,0.9044143613890524,1,4,0.7499541872823896,2729,0,1
0.8431372549019608,0.5470631832499537,0.5679811653914068,1,1,0.7492264416315049,1783,0,1
0.5098039215686275,0.2530109319992588,0.5682165979988228,0,1,1.3539126016260163,-1393,0,1
0.4901960784313726,0.6369279229201408,0.3457327839905826,1,1,0.4256188118811881,4641,1,1
0.2549019607843137,0.0612377246618491,0.9967039434961744,0,6,4.806538049303323,-7103,0,1
0.4509803921568628,0.0794886047804335,0.4719246615656268,2,4,2.1866214251090645,-2448,0,1
0.607843137254902,0.9710024087455992,0.146439081812831,1,3,0.1494095498887557,9940,1,1
0.5490196078431373,0.0211228460255697,0.27416127133608,0,2,1.975575715282624,-1398,0,1
0.7647058823529412,0.799425606818603,0.596233078281342,0,1,0.5660972137482204,4267,1,0
0.9607843137254902,0.3508430609597924,0.7974102413184226,0,2,1.457532051282051,-2284,0,1
0.1372549019607843,0.0241801000555864,0.6997057092407298,2,1,4.39699863574352,-4980,0,1
0.9215686274509804,0.6640726329442284,0.4014125956444968,0,6,0.4672160515944106,4461,1,0
0.4509803921568628,0.8356494348712247,0.2323719835197175,1,4,0.2421515892420538,7749,1,1
0.4117647058823529,0.8316657402260514,0.9027663331371396,0,2,0.8024945983107444,2011,0,1
0.9607843137254902,0.3344450620715212,0.6937021777516186,0,2,1.3281412253374871,-1580,0,1
0.0196078431372549,0.1437835834722994,0.35927015891701,2,1,1.289082335872325,-797,0,1
0.6470588235294118,0.0861589772095608,0.7398469688051795,2,2,3.1789227166276346,-4652,0,1
0.2745098039215686,0.2427274411710209,0.8914655679811654,0,1,2.111111111111111,-4250,0,1
0.5294117647058824,0.8329627570872706,0.6975868157739847,2,7,0.630443311102393,3768,0,0
0.6274509803921569,0.0848619603483416,0.8546203649205415,0,3,3.65959453088166,-5641,0,1
0.9215686274509804,0.7342968315730962,0.4978222483814008,1,7,0.5181250684481437,4400,1,1
0.2156862745098039,0.2979433018343524,0.7336080047086522,1,7,1.5231847998190455,-2313,0,1
0.1176470588235294,0.0671669445988512,0.4725132430841671,0,1,2.3398963730569946,-2586,0,1
0.7254901960784313,0.8662219751713915,0.2607416127133607,0,5,0.257413548081478,7838,1,0
0.2745098039215686,0.6095979247730221,0.4774573278399058,2,3,0.5854849068721901,3227,1,0
0.0392156862745098,0.5717065036131184,0.1452619187757504,1,6,0.2353579175704989,5640,1,1
0.6274509803921569,0.0589216231239577,0.6150676868746322,1,5,3.110809342748506,-3886,0,1
0.4509803921568628,0.6455438206410968,0.5994114184814597,1,6,0.6844487948121865,2579,0,1
0.0392156862745098,0.0478969798035945,0.7225426721600942,0,4,3.8559814169570266,-4918,0,1
0.1372549019607843,0.5660552158606633,0.8807533843437316,0,2,1.091455912508544,-669,0,1
0.9019607843137256,0.6365573466740782,0.9048852266038848,1,7,1.0139920752847944,-113,0,1
0.0,0.7229016120066702,0.1782224838140082,0,5,0.2238010657193605,6992,1,0
0.6274509803921569,0.8037798777098388,0.8436727486756916,0,5,0.776136018621597,2212,0,1
0.6274509803921569,0.5187141004261626,0.1689228958210712,0,4,0.2846854791299236,4867,1,0
0.2745098039215686,0.5652214193070224,0.1172454384932313,1,4,0.2050369559266356,5808,1,1
0.4313725490196078,0.5271447100240874,0.2991171277221895,0,4,0.4413343002175489,3852,1,0
0.6470588235294118,0.7957198443579767,0.3802236609770453,2,1,0.3810496222176843,6062,1,0
0.9411764705882354,0.4112469890680008,0.9964685108887582,0,7,1.5887668320340185,-3323,0,1
0.7843137254901961,0.0625347415230683,0.4400235432607416,0,3,2.25531914893617,-2360,0,1
0.9411764705882354,0.0574393181397072,0.8137728075338435,0,3,4.063013698630137,-5590,0,1
0.1176470588235294,0.3916064480266815,0.7442024720423779,0,2,1.256259204712813,-1392,0,1
0.6666666666666666,0.8996664813785435,0.816597998822837,2,2,0.6814767314034444,3477,0,1
0.7254901960784313,0.4416342412451361,0.9436138905238376,0,6,1.4263228399196248,-2546,0,1
0.9411764705882354,0.4272744117102093,0.914537963507946,0,4,1.4218669417225374,-2454,0,1
0.0784313725490196,0.3904947192884936,0.8218952324896999,0,1,1.3808118081180811,-2064,0,1
0.7058823529411765,0.9055957013155456,0.6695703354914656,0,3,0.563752276867031,4790,1,0
0.3137254901960784,0.1238651102464332,0.7519717480871101,0,3,2.710464201416208,-4348,0,1
0.0980392156862745,0.886047804335742,0.7327839905826957,0,1,0.624663385643978,4042,0,0
0.2941176470588236,0.7160459514545117,0.2751030017657445,2,1,0.317774792925901,6095,1,0
0.3921568627450981,0.1885306651843616,0.5199529134785168,1,7,1.51820987654321,-1679,0,1
0.7647058823529412,0.8993885491939966,0.9688051795173632,2,4,0.8001466141299368,2181,0,1
0.1176470588235294,0.9754493236983508,0.6953502060035315,1,2,0.5461905573546958,5325,1,1
0.823529411764706,0.7173429683157309,0.7002942907592702,0,2,0.7209432275368798,2497,0,1
0.0392156862745098,0.2981285899573837,0.9470276633313712,2,3,1.9323988243273795,-4124,0,1
0.4705882352941176,0.9604409857328144,0.7004120070629782,1,4,0.5575527134462496,5120,1,1
0.0588235294117647,0.7180841208078561,0.9939964685108889,0,2,0.9988834301027244,10,0,1
0.1960784313725491,0.9282008523253658,0.605532666274279,2,5,0.5030292230933714,5578,1,0
0.1960784313725491,0.2947934037428201,0.7217186580341377,2,7,1.5119671757465238,-2246,0,1
0.5490196078431373,0.3946637020566981,0.6237786933490289,0,2,1.0614821591948764,-336,0,1
0.0392156862745098,0.57828423198073,0.2221306650971159,1,3,0.3208003222774271,5058,1,1
0.0392156862745098,0.1687048360200111,0.1442024720423778,2,5,0.570720423000661,1299,1,0
0.4313725490196078,0.8773392625532703,0.3304296645085344,0,6,0.3099765807962529,7366,1,0
0.0784313725490196,0.0858810450250139,0.1642142436727486,0,5,0.8897748592870544,235,0,1
0.9215686274509804,0.1950157494904576,0.3085344320188345,0,2,0.9435045317220544,187,0,1
0.0588235294117647,0.9388549193996664,0.422248381400824,0,7,0.3606138107416879,7250,1,0
0.2941176470588236,0.1000555864369094,0.2459093584461447,0,7,1.1339168490153173,-306,0,1
0.1372549019607843,0.5856031128404668,0.9505591524426132,1,7,1.1396492160510232,-1051,0,1
0.2156862745098039,0.4398740040763386,0.3882283696291936,1,4,0.6383336133042163,2153,0,1
0.0784313725490196,0.8570502130813415,0.653443201883461,2,6,0.578902065799541,4403,1,0
0.2156862745098039,0.0254771169168056,0.2805179517363154,0,3,1.9493243243243243,-1405,0,1
0.6274509803921569,0.6439688715953307,0.950088287227781,2,5,1.0511280039234918,-417,0,1
0.4901960784313726,0.9075412266073744,0.5600941730429665,1,7,0.4781383510589946,5741,1,1
0.5490196078431373,0.1512877524550676,0.0849911712772218,0,7,0.4312896405919662,1614,1,0
0.9607843137254902,0.0365944042986844,0.0589758681577398,1,5,0.626875,597,0,1
0.4901960784313726,0.1068186029275523,0.7026486168334315,1,6,2.7442748091603053,-4113,0,1
0.607843137254902,0.1434130072262368,0.3912889935256032,0,3,1.3897566291318562,-1073,0,1
0.6274509803921569,0.6162682972021494,0.5856386109476163,1,3,0.6970854015527556,2380,0,1
0.3725490196078431,0.0703168426903835,0.4718069452619187,0,5,2.296334012219959,-2546,0,1
0.823529411764706,0.4760978321289605,0.1303119482048263,1,4,0.253625472887768,4735,1,1
0.7058823529411765,0.3909579395960719,0.948087110064744,1,4,1.5771428571428572,-3131,0,1
0.2156862745098039,0.6989994441356309,0.7877575044143614,1,7,0.8221714285714286,1556,0,1
0.2745098039215686,0.4702612562534741,0.985050029429076,2,4,1.4121955102690655,-2589,0,1
0.9019607843137256,0.6063553826199741,0.4107121836374338,0,2,0.5149677419354839,3759,1,0
0.4117647058823529,0.0678154530294608,0.2513243084167157,1,4,1.3613835828600929,-700,0,1
0.0196078431372549,0.7306837131739856,0.4861683343143025,0,2,0.5094588649362076,4460,1,0
0.1176470588235294,0.2458773392625532,0.9356091818716892,2,5,2.1896864472661317,-4591,0,1
0.3137254901960784,0.1265517880303872,0.7950559152442613,0,6,2.822248152469856,-4685,0,1
0.7058823529411765,0.5997776542523623,0.8031783402001177,0,7,0.9539002474280506,354,0,1
0.2156862745098039,0.8470446544376504,0.020482636845203,0,1,0.0653266331658291,9672,1,0
0.3725490196078431,0.7691309987029831,0.0848734549735138,0,1,0.1286420532239402,8284,1,0
0.3529411764705882,0.487307763572355,0.209417304296645,2,4,0.3528228924980665,4184,1,0
0.3921568627450981,0.7430053733555679,0.3805768098881695,2,5,0.4048780487804878,5490,1,0
0.2941176470588236,0.0931999258847507,0.7150088287227782,2,7,2.9742198100407053,-4365,0,1
0.2941176470588236,0.1078376876042245,0.9349028840494408,0,3,3.5643731532292104,-6075,0,1
0.823529411764706,0.0110246433203631,0.2536786344908769,0,6,2.006797583081571,-1333,0,1
0.5294117647058824,0.7740411339633129,0.6656856974690994,1,6,0.6440376569037657,3403,0,1
0.5882352941176471,0.6466555493792847,0.2924072984108299,0,4,0.3648136835675015,5199,1,0
0.0196078431372549,0.4588660366870483,0.8987639788110654,2,5,1.3213705748619682,-1979,0,1
0.6274509803921569,0.8633500092644062,0.11489111241907,2,7,0.1404408969973394,9046,1,0
0.5098039215686275,0.5434500648508431,0.4686286050618011,0,7,0.6339980200820252,2588,0,0
0.4313725490196078,0.2088197146562905,0.6599175985874044,0,4,1.7658282740676496,-2649,0,1
0.4313725490196078,0.5214934222716323,0.0613301942319011,2,1,0.1496927129060579,5811,1,0
0.2941176470588236,0.2381878821567537,0.1499705709240729,1,7,0.4703389830508475,2000,1,1
0.4901960784313726,0.7120622568093384,0.2997057092407298,0,4,0.3428185805871105,5843,1,0
0.0980392156862745,0.3332406892718176,0.7233666862860506,0,4,1.3842149104539776,-1845,0,1
0.8431372549019608,0.8413007226236797,0.1100647439670394,0,2,0.1397044526540929,8849,1,0
0.823529411764706,0.2267926625903279,0.4954679223072395,0,4,1.2896249657815495,-1058,0,1
0.4313725490196078,0.8275894015193626,0.0560329605650382,1,1,0.0964687315052278,9160,1,1
0.8627450980392156,0.0745784695201037,0.2789876397881106,0,7,1.4288557213930348,-862,0,1
0.2745098039215686,0.622568093385214,0.7386698057680989,2,4,0.8551419558359622,1148,0,1
0.4313725490196078,0.2897906244209746,0.4044732195409064,1,4,0.908839141472421,395,0,1
0.7843137254901961,0.5897720956086714,0.1489111241907004,0,3,0.2333905692775062,5804,1,0
0.5882352941176471,0.5528997591254401,0.3859917598587404,2,7,0.5271155722849575,3392,1,0
0.823529411764706,0.9031869557161384,0.8276633313713949,1,3,0.6876939930618952,3421,0,1
0.6666666666666666,0.9021678710394664,0.255679811653914,2,1,0.244357123275153,8269,1,0
0.8823529411764707,0.1869557161385955,0.1140670982931136,2,4,0.4564070741545144,1752,1,0
0.607843137254902,0.1604595145451176,0.0476751030017657,0,2,0.3088185223016684,2030,1,0
0.3921568627450981,0.5349268111914025,0.5066509711595056,0,7,0.6886373405932082,2173,0,1
0.3921568627450981,0.913841022790439,0.8182460270747499,0,2,0.6733218899629596,3616,0,1
0.1176470588235294,0.4785992217898833,0.3002942907592701,0,4,0.4792026369486736,3318,1,0
0.0588235294117647,0.8930887530109319,0.3983519717480871,0,7,0.3583218072844629,6959,1,0
0.2745098039215686,0.6905688345377061,0.2621542083578576,0,2,0.3151634137891211,5930,1,0
0.5294117647058824,0.7101167315175096,0.8542672160094174,0,7,0.8747463359639234,1111,0,1
0.6470588235294118,0.0284417268853066,0.1111241907004119,2,7,0.9563492063492064,66,0,1
1.0,0.0590142671854734,0.2480282519128899,0,4,1.4163952225841476,-767,0,1
0.6862745098039217,0.200574393181397,0.2753384343731607,0,4,0.843026706231454,529,0,1
0.4117647058823529,0.1473040578098943,0.8547380812242495,2,3,2.7774597495527726,-4968,0,1
0.0,0.7478228645543821,0.2966450853443201,0,5,0.3257518594373181,6255,1,0
0.2745098039215686,0.7529182879377432,0.5988228369629194,0,2,0.5989069867123875,3743,1,0
0.4705882352941176,0.7747822864554381,0.0565038257798705,0,2,0.102633779264214,8586,1,0
0.0980392156862745,0.6272929405225125,0.7244261330194233,0,1,0.8345035105315948,1320,0,1
0.2352941176470588,0.6069112469890681,0.8861683343143025,0,5,1.0353274883960804,-274,0,1
0.7254901960784313,0.2181767648693718,0.9994114184814596,0,3,2.5258426966292133,-5432,0,1
0.2941176470588236,0.3516768575134333,0.8293113596233078,0,1,1.5090981803639272,-2546,0,1
0.6666666666666666,0.3971650917176209,0.7483225426721601,0,3,1.2489075018208302,-1367,0,1
0.6470588235294118,0.0159347785806929,0.772101236021189,0,1,5.127814088598402,-5684,0,1
0.7647058823529412,0.5223272188252732,0.3912889935256032,0,7,0.5591115008037411,3017,1,0
0.7058823529411765,0.209746155271447,0.7299587992937022,0,3,1.9322571346209283,-3234,0,1
0.9215686274509804,0.1879748008152677,0.6008240141259564,1,3,1.7334570191713048,-2372,0,1
0.3529411764705882,0.4068000741152491,0.8748675691583284,0,3,1.4177984274481772,-2338,0,1
0.0196078431372549,0.8900314989809153,0.4672160094173043,0,4,0.4135220125786163,6341,1,0
0.2941176470588236,0.6588845654993514,0.5160682754561507,0,1,0.5874714440302994,3431,1,0
0.5490196078431373,0.5891235871780618,0.8694526191877575,0,5,1.0428344791115811,-324,0,1
0.607843137254902,0.2752455067630164,0.5711595055915245,1,5,1.282088122605364,-1178,0,1
0.0196078431372549,0.6226607374467297,0.5430253090052972,2,6,0.6453444360333082,2811,0,0
0.8431372549019608,0.9091161756531404,0.5586815773984697,2,3,0.4763114902886186,5770,1,0
0.1568627450980392,0.3553826199740597,0.9952913478516776,0,3,1.7768299940488,-3916,0,1
0.1372549019607843,0.0330739299610894,0.3318422601530312,0,4,2.126120358514725,-1759,0,1
0.0196078431372549,0.2140077821011673,0.8028251912889935,1,1,2.083072546230441,-3807,0,1
0.7647058823529412,0.3551046877895127,0.6198940553266628,2,3,1.1448987693529178,-730,0,1
0.4313725490196078,0.3523253659440429,0.9907004120070628,2,3,1.7807507987220448,-3910,0,1
0.5294117647058824,0.4855475264035575,0.2386109476162448,0,7,0.3923363326093702,3917,1,0
0.9803921568627452,0.390124143042431,0.6211889346674515,0,5,1.0670236336779912,-363,0,1
0.6274509803921569,0.2783954048545488,0.1126545026486168,0,5,0.3465558194774347,2751,1,0
0.0784313725490196,0.8168426903835464,0.6198940553266628,0,7,0.5755338255837158,4254,1,0
0.5490196078431373,0.9651658328701128,0.7236021188934668,2,5,0.5720554073819152,4974,1,0
0.8431372549019608,0.3908652955345562,0.9987051206592114,2,1,1.656710914454277,-3562,0,1
0.1176470588235294,0.4020752269779507,0.8543849323131254,2,2,1.399458972046889,-2215,0,1
0.823529411764706,0.3999444135630906,0.5253678634490877,0,3,0.8991307497283593,557,0,1
0.823529411764706,0.3307392996108949,0.0228369629193643,1,4,0.1457591623036649,4079,1,1
0.2941176470588236,0.9608115619788772,0.0450853443201883,2,4,0.0764512785072563,10691,1,0
0.5882352941176471,0.9160644802668148,0.083460859329017,0,2,0.1091679437483097,9882,1,0
0.0980392156862745,0.662497683898462,0.2430841671571512,0,3,0.3072044040210627,5789,1,0
0.4313725490196078,0.2403186955716138,0.3351383166568569,0,3,0.8815477757304554,450,0,1
0.8627450980392156,0.9218084120807856,0.8896998234255444,0,3,0.7225459435230838,3095,0,1
0.6470588235294118,0.7447656105243654,0.0688640376692171,0,4,0.1175897879705755,8157,1,0
0.0196078431372549,0.3633500092644061,0.3662154208357857,0,1,0.7047006046420909,1514,0,1
0.9607843137254902,0.5263109134704465,0.3452619187757504,0,3,0.498838222480395,3451,1,0
0.5490196078431373,0.8982768204558087,0.7761035903472632,0,3,0.6508577194752775,3806,0,1
0.8823529411764707,0.5185288123031313,0.8067098293113597,2,1,1.0812996177594825,-553,0,1
0.0392156862745098,0.5810635538261997,0.6597998822836963,0,2,0.8167714323926708,1370,0,1
0.7450980392156864,0.2137298499166203,0.8282519128899353,2,3,2.1463553530751707,-4026,0,1
0.2549019607843137,0.5491013526032982,0.8533254855797529,0,5,1.0867919237240606,-619,0,1
0.9411764705882354,0.1306281267370761,0.9586815773984696,1,7,3.3063097514340343,-6031,0,1
0.1764705882352941,0.0309431165462293,0.2040023543260741,1,7,1.45224171539961,-696,0,1
0.7058823529411765,0.0445617935890309,0.3438493231312536,0,5,2.030249110320285,-1737,0,1
0.7058823529411765,0.0432647767278117,0.2404944084755738,2,4,1.5221291866028708,-873,0,1
0.9411764705882354,0.5328886418380581,0.201883460859329,2,1,0.3186718413109098,4740,1,0
0.0196078431372549,0.140911617565314,0.1969393761035903,2,7,0.7978723404255319,551,0,1
0.2941176470588236,0.3274041133963313,0.846144791053561,2,1,1.622705212070057,-2951,0,1
0.9215686274509804,0.5651287752455068,0.6559152442613302,1,5,0.8314852840520192,1231,0,1
0.5294117647058824,0.1084861960348341,0.5127722189523249,2,3,2.0446127946127945,-2482,0,1
0.5686274509803921,0.5592921993700204,0.9473808122424956,1,3,1.180613090306545,-1308,0,1
0.0196078431372549,0.4816564758198999,0.5824602707474985,0,7,0.8510306058713304,954,0,1
0.5490196078431373,0.2237354085603112,0.8213066509711595,1,3,2.066022099447514,-3859,0,1
0.7450980392156864,0.5970909764684083,0.963037080635668,0,5,1.135032679738562,-1033,0,1
0.1176470588235294,0.6215490087085418,0.338905238375515,1,2,0.4272175890826383,4533,1,1
0.9215686274509804,0.2800629979618306,0.9717480871100648,0,4,2.0711920529801326,-4529,0,1
0.4313725490196078,0.8101723179544191,0.5651559741024132,0,4,0.532964824120603,4647,1,0
0.9411764705882354,0.433296275708727,0.5191288993525603,2,1,0.8350901054063243,970,0,1
0.2352941176470588,0.1899203261070965,0.1160682754561506,0,4,0.4571428571428571,1767,1,0
0.2352941176470588,0.7937743190661479,0.4912301353737492,0,4,0.4783587434769262,5098,1,0
0.3725490196078431,0.411710209375579,0.3405532666274279,0,4,0.6009913258983891,2254,0,0
0.1764705882352941,0.515378914211599,0.9679811653914068,2,5,1.2891548463356974,-1957,0,1
0.7647058823529412,0.9792477302204928,0.8549735138316658,0,2,0.659447983014862,4010,0,1
0.7843137254901961,0.8121178432462479,0.6799293702177752,1,7,0.6296259151539464,3693,0,1
0.2941176470588236,0.1736149712803409,0.3606827545615068,1,6,1.158168236440403,-487,0,1
0.3137254901960784,0.3362052992403186,0.6581518540317834,0,2,1.2604468349193214,-1259,0,1
0.6862745098039217,0.2213266629609042,0.9995291347851676,0,5,2.5022259321090705,-5399,0,1
0.1372549019607843,0.5306651843616823,0.035197174808711,0,3,0.1155344006923409,6132,1,0
0.8823529411764707,0.3687233648323142,0.0051795173631547,1,7,0.1053037608486017,4639,1,1
0.1764705882352941,0.2402260515100981,0.7127722189523249,0,7,1.7264349657714586,-2759,0,1
0.8431372549019608,0.1833425977394849,0.4430841671571512,2,7,1.339824120603015,-1082,0,1
0.3921568627450981,0.7217898832684824,0.7327839905826957,0,3,0.7477767896843042,2269,0,1
0.5294117647058824,0.8969798035945895,0.059329017068864,2,1,0.0924037843299347,9881,1,0
0.8431372549019608,0.6415601259959236,0.9802236609770452,0,3,1.0859778597785978,-699,0,1
0.8627450980392156,0.7040022234574763,0.5510300176574456,0,5,0.5887096774193549,3621,1,0
0.7058823529411765,0.9631276635167684,0.229664508534432,1,7,0.211447289026808,9148,1,1
0.9019607843137256,0.6960348341671299,0.607416127133608,2,4,0.6494608855242028,3056,0,0
0.6666666666666666,0.0201964054104132,0.4450853443201883,1,2,3.0098383696416025,-2860,0,1
0.0980392156862745,0.8996664813785435,0.740788699234844,0,7,0.6224807621839502,4121,0,0
0.9019607843137256,0.8294422827496757,0.1454973513831665,2,7,0.1710966725733412,8420,1,0
0.1960784313725491,0.5667037242912729,0.4912301353737492,0,3,0.6384867522534826,2647,0,0
0.4901960784313726,0.8690012970168612,0.1670394349617422,1,6,0.1814832309872461,8664,1,1
0.7647058823529412,0.7133592736705576,0.3503237198351971,0,6,0.3905670971364402,5427,1,0
0.6666666666666666,0.7560681860292755,0.7345497351383167,2,7,0.719837710869101,2624,0,1
1.0,0.5527144710024088,0.9454973513831664,0,3,1.1900711197880351,-1363,0,1
0.0196078431372549,0.0289975912544006,0.9544437904649796,1,2,5.67193675889328,-7092,0,1
0.5294117647058824,0.0334445062071521,0.5075927015891701,0,4,3.074074074074074,-3248,0,1
0.7058823529411765,0.4232907170650361,0.7618599175985874,0,5,1.2078281953585035,-1200,0,1
0.7647058823529412,0.348249027237354,0.0958210712183637,2,1,0.2651087832393231,3648,1,0
0.7254901960784313,0.420881971465629,0.8414361389052384,0,7,1.3308977035490606,-1902,0,1
0.5686274509803921,0.9780433574207892,0.0822836962919364,0,4,0.1021084849515388,10561,1,0
0.9019607843137256,0.2544005929219937,0.622012948793408,1,1,1.4644393824348263,-1835,0,1
0.5098039215686275,0.1417454141189549,0.0124779281930547,0,5,0.2223034734917733,2127,1,0
0.5686274509803921,0.4412636649990735,0.4336668628605061,0,2,0.7014075067024129,1782,0,1
0.0784313725490196,0.7717250324254215,0.9792819305473808,0,7,0.92511798636602,714,0,1
0.8823529411764707,0.1116360941263664,0.7026486168334315,2,2,2.6850622406639,-4061,0,1
1.0,0.2459699833240689,0.5326662742789877,0,5,1.302331606217617,-1167,0,1
0.5882352941176471,0.767000185288123,0.9437316068275456,2,1,0.8982496836777731,965,0,1
0.7450980392156864,0.4958310172317954,0.4273101824602707,0,5,0.6301662345584871,2425,0,0
0.7450980392156864,0.9716509171762088,0.1862271924661565,0,1,0.1782262892328743,9609,1,0
0.5098039215686275,0.1883453770613303,0.0940553266627427,0,6,0.4017912291537986,1937,1,0
0.6470588235294118,0.7212340188993884,0.8821659799882284,1,5,0.889432703003337,994,0,1
0.7058823529411765,0.8935519733185102,0.5283107710417894,0,4,0.4599078341013825,5860,1,0
0.1372549019607843,0.0625347415230683,0.157504414361389,0,4,0.9787234042553192,40,0,1
0.5490196078431373,0.496479525662405,0.5479693937610359,2,1,0.7856489945155393,1407,0,1
0.6470588235294118,0.3310172317954419,0.5422012948793409,2,6,1.0690665550439515,-330,0,1
0.1960784313725491,0.1872336483231425,0.0406121247792819,0,4,0.2625542467451953,2379,1,0
0.4901960784313726,0.1861219195849546,0.68510888758093,0,3,1.9670192906036088,-3108,0,1
0.1176470588235294,0.6323883639058736,0.3637433784579164,1,7,0.4472668409911592,4439,1,1
0.8039215686274509,0.9511765795812488,0.9270158917010006,0,3,0.7302126917712691,3095,0,1
0.6862745098039217,0.3850287196590698,0.8440258975868158,0,4,1.4310762917366162,-2311,0,1
0.8039215686274509,0.972392069668334,0.4233078281341966,2,1,0.3502264763695411,7603,1,0
0.0,0.5345562349453399,0.8452030606238964,2,6,1.101362007168459,-707,0,1
0.5490196078431373,0.3385214007782101,0.6134196586227193,2,7,1.1757563284626469,-854,0,1
0.2352941176470588,0.3137854363535297,0.4031783402001177,0,4,0.8551829268292683,665,0,1
0.9411764705882354,0.4519177320733741,0.4510888758092995,2,1,0.7124773960216998,1749,0,1
0.2156862745098039,0.9666481378543634,0.8911124190700412,1,3,0.693530372025088,3567,0,1
0.5686274509803921,0.943301834352418,0.1017068864037669,2,2,0.1199613594449811,10021,1,0
0.9411764705882354,0.283212896053363,0.7115950559152443,2,2,1.5361332707648991,-2285,0,1
0.1568627450980392,0.5402075226977952,0.2847557386698057,0,1,0.4151506537805571,4115,1,0
0.7450980392156864,0.8878080415045395,0.0707474985285462,0,1,0.1022432332220986,9685,1,0
0.3137254901960784,0.062905317769131,0.7978811065332548,2,4,3.8641188959660298,-5396,0,1
